0.000000000000000000e+00 6.345000000000000639e-02 1.269000000000000128e-01 1.903400000000000092e-01 2.537900000000000156e-01 3.172400000000000220e-01 3.806899999999999729e-01 4.441399999999999793e-01 5.075899999999999856e-01 5.710300000000000376e-01 6.344800000000000439e-01 6.979300000000000503e-01 7.613799999999999457e-01 8.248299999999999521e-01 8.882700000000000040e-01 9.517200000000000104e-01 1.015169999999999906e+00 1.078619999999999912e+00 1.142069999999999919e+00 1.205510000000000081e+00 1.268960000000000088e+00 1.332410000000000094e+00 1.395850000000000035e+00 1.459300000000000042e+00 1.522750000000000048e+00 1.586189999999999989e+00 1.649639999999999995e+00 1.713090000000000002e+00 1.776540000000000008e+00 1.840000000000000080e+00
0.000000000000000000e+00 6.345000000000000639e-02 1.269000000000000128e-01 1.903400000000000092e-01 2.537900000000000156e-01 3.172400000000000220e-01 3.806899999999999729e-01 4.441399999999999793e-01 5.075899999999999856e-01 5.710300000000000376e-01 6.344800000000000439e-01 6.979300000000000503e-01 7.613799999999999457e-01 8.248299999999999521e-01 8.882700000000000040e-01 9.517200000000000104e-01 1.015169999999999906e+00 1.078619999999999912e+00 1.142069999999999919e+00 1.205510000000000081e+00 1.268960000000000088e+00 1.332410000000000094e+00 1.395850000000000035e+00 1.459300000000000042e+00 1.522750000000000048e+00 1.586189999999999989e+00 1.649639999999999995e+00 1.713090000000000002e+00 1.776540000000000008e+00 1.840000000000000080e+00
0.000000000000000000e+00 6.345000000000000639e-02 1.269000000000000128e-01 1.903400000000000092e-01 2.537900000000000156e-01 3.172400000000000220e-01 3.806899999999999729e-01 4.441399999999999793e-01 5.075899999999999856e-01 5.710300000000000376e-01 6.344800000000000439e-01 6.979300000000000503e-01 7.613799999999999457e-01 8.248299999999999521e-01 8.882700000000000040e-01 9.517200000000000104e-01 1.015169999999999906e+00 1.078619999999999912e+00 1.142069999999999919e+00 1.205510000000000081e+00 1.268960000000000088e+00 1.332410000000000094e+00 1.395850000000000035e+00 1.459300000000000042e+00 1.522750000000000048e+00 1.586189999999999989e+00 1.649639999999999995e+00 1.713090000000000002e+00 1.776540000000000008e+00 1.840000000000000080e+00
0.000000000000000000e+00 6.345000000000000639e-02 1.269000000000000128e-01 1.903400000000000092e-01 2.537900000000000156e-01 3.172400000000000220e-01 3.806899999999999729e-01 4.441399999999999793e-01 5.075899999999999856e-01 5.710300000000000376e-01 6.344800000000000439e-01 6.979300000000000503e-01 7.613799999999999457e-01 8.248299999999999521e-01 8.882700000000000040e-01 9.517200000000000104e-01 1.015169999999999906e+00 1.078619999999999912e+00 1.142069999999999919e+00 1.205510000000000081e+00 1.268960000000000088e+00 1.332410000000000094e+00 1.395850000000000035e+00 1.459300000000000042e+00 1.522750000000000048e+00 1.586189999999999989e+00 1.649639999999999995e+00 1.713090000000000002e+00 1.776540000000000008e+00 1.840000000000000080e+00
0.000000000000000000e+00 6.345000000000000639e-02 1.269000000000000128e-01 1.903400000000000092e-01 2.537900000000000156e-01 3.172400000000000220e-01 3.806899999999999729e-01 4.441399999999999793e-01 5.075899999999999856e-01 5.710300000000000376e-01 6.344800000000000439e-01 6.979300000000000503e-01 7.613799999999999457e-01 8.248299999999999521e-01 8.882700000000000040e-01 9.517200000000000104e-01 1.015169999999999906e+00 1.078619999999999912e+00 1.142069999999999919e+00 1.205510000000000081e+00 1.268960000000000088e+00 1.332410000000000094e+00 1.395850000000000035e+00 1.459300000000000042e+00 1.522750000000000048e+00 1.586189999999999989e+00 1.649639999999999995e+00 1.713090000000000002e+00 1.776540000000000008e+00 1.840000000000000080e+00
0.000000000000000000e+00 6.345000000000000639e-02 1.269000000000000128e-01 1.903400000000000092e-01 2.537900000000000156e-01 3.172400000000000220e-01 3.806899999999999729e-01 4.441399999999999793e-01 5.075899999999999856e-01 5.710300000000000376e-01 6.344800000000000439e-01 6.979300000000000503e-01 7.613799999999999457e-01 8.248299999999999521e-01 8.882700000000000040e-01 9.517200000000000104e-01 1.015169999999999906e+00 1.078619999999999912e+00 1.142069999999999919e+00 1.205510000000000081e+00 1.268960000000000088e+00 1.332410000000000094e+00 1.395860000000000101e+00 1.459300000000000042e+00 1.522750000000000048e+00 1.586189999999999989e+00 1.649639999999999995e+00 1.713090000000000002e+00 1.776540000000000008e+00 1.840000000000000080e+00
0.000000000000000000e+00 6.345000000000000639e-02 1.269000000000000128e-01 1.903499999999999914e-01 2.537900000000000156e-01 3.172400000000000220e-01 3.806899999999999729e-01 4.441399999999999793e-01 5.075899999999999856e-01 5.710399999999999920e-01 6.344800000000000439e-01 6.979300000000000503e-01 7.613799999999999457e-01 8.248299999999999521e-01 8.882700000000000040e-01 9.517200000000000104e-01 1.015169999999999906e+00 1.078619999999999912e+00 1.142069999999999919e+00 1.205510000000000081e+00 1.268960000000000088e+00 1.332410000000000094e+00 1.395850000000000035e+00 1.459300000000000042e+00 1.522750000000000048e+00 1.586189999999999989e+00 1.649639999999999995e+00 1.713090000000000002e+00 1.776529999999999943e+00 1.840000000000000080e+00
3.000000000000000076e-05 6.346999999999999864e-02 1.269200000000000050e-01 1.903600000000000014e-01 2.538099999999999801e-01 3.172499999999999765e-01 3.806999999999999829e-01 4.441399999999999793e-01 5.075899999999999856e-01 5.710399999999999920e-01 6.344899999999999984e-01 6.979300000000000503e-01 7.613799999999999457e-01 8.248299999999999521e-01 8.882700000000000040e-01 9.517200000000000104e-01 1.015169999999999906e+00 1.078619999999999912e+00 1.142069999999999919e+00 1.205510000000000081e+00 1.268960000000000088e+00 1.332410000000000094e+00 1.395850000000000035e+00 1.459300000000000042e+00 1.522739999999999982e+00 1.586189999999999989e+00 1.649629999999999930e+00 1.713079999999999936e+00 1.776529999999999943e+00 1.839990000000000014e+00
-1.700000000000000122e-04 6.328000000000000291e-02 1.267399999999999916e-01 1.902000000000000079e-01 2.536599999999999966e-01 3.171200000000000130e-01 3.805799999999999739e-01 4.440399999999999903e-01 5.074999999999999512e-01 5.709600000000000231e-01 6.344199999999999839e-01 6.978799999999999448e-01 7.613400000000000167e-01 8.247999999999999776e-01 8.882499999999999840e-01 9.517099999999999449e-01 1.015169999999999906e+00 1.078619999999999912e+00 1.142079999999999984e+00 1.205529999999999990e+00 1.268990000000000062e+00 1.332440000000000069e+00 1.395899999999999919e+00 1.459349999999999925e+00 1.522809999999999997e+00 1.586260000000000003e+00 1.649720000000000075e+00 1.713179999999999925e+00 1.776639999999999997e+00 1.840109999999999912e+00
6.999999999999999387e-05 6.364999999999999825e-02 1.271899999999999975e-01 1.907000000000000084e-01 2.541900000000000270e-01 3.176499999999999879e-01 3.810999999999999943e-01 4.445299999999999807e-01 5.079599999999999671e-01 5.713700000000000445e-01 6.347800000000000109e-01 6.981899999999999773e-01 7.615899999999999892e-01 8.249999999999999556e-01 8.883900000000000130e-01 9.517999999999999794e-01 1.015200000000000102e+00 1.078600000000000003e+00 1.141999999999999904e+00 1.205410000000000093e+00 1.268809999999999993e+00 1.332219999999999960e+00 1.395629999999999926e+00 1.459039999999999893e+00 1.522450000000000081e+00 1.585869999999999891e+00 1.649299999999999988e+00 1.712739999999999929e+00 1.776200000000000001e+00 1.839679999999999982e+00
