001         0.00000         8.90000         0.25000         1.16799         1.16799         0.00000         0.00000

003         0.00000        10.60000         0.25000         1.16477         1.16477         0.00000         0.00000

010         0.00000        12.64400         0.25000         1.08300         1.08300         0.00000         0.00000

015         0.00000        13.00000         0.25000         1.16336         1.16336         0.00000         0.00000

022         0.00000        13.46200         0.25000         1.16219         1.16219         0.00000         0.00000

028         0.00000        13.73200         0.25000         1.16219         1.16219         0.00000         0.00000

037         0.00000        14.00500         0.25000         1.16160         1.16160         0.00000         0.00000

038         0.00000        14.02400         0.25000         1.16102         1.16102         0.00000         0.00000

039         0.00000        14.04500         0.25000         1.16102         1.16102         0.00000         0.00000

040         0.00000        14.12000         0.25000         1.14213         1.14213         0.00000         0.00000

046         0.00000        14.57000         0.25000         1.07302         1.07302         0.00000         0.00000

001         0.01970         8.90000         0.25000         1.16799         1.16799         0.00000         0.00000

003         0.01970        10.60000         0.25000         1.16477         1.16477         0.00000         0.00000

010         0.01970        12.64400         0.25000         1.08300         1.08300         0.00000         0.00000

015         0.01970        13.00000         0.25000         1.16336         1.16336         0.00000         0.00000

022         0.01970        13.46200         0.25000         1.16219         1.16219         0.00000         0.00000

028         0.01970        13.73200         0.25000         1.16219         1.16219         0.00000         0.00000

037         0.01970        14.00500         0.25000         1.16160         1.16160         0.00000         0.00000

038         0.01970        14.02400         0.25000         1.16102         1.16102         0.00000         0.00000

039         0.01970        14.04500         0.25000         1.16102         1.16102         0.00000         0.00000

040         0.01970        14.12000         0.25000         1.14213         1.14213         0.00000         0.00000

046         0.01970        14.57000         0.25000         1.07302         1.07302         0.00000         0.00000

001         0.03940         8.90000         0.25000         1.16799         1.16799         0.00000         0.00000

003         0.03940        10.60000         0.25000         1.16477         1.16477         0.00000         0.00000

010         0.03940        12.64400         0.25000         1.08300         1.08300         0.00000         0.00000

015         0.03940        13.00000         0.25000         1.16336         1.16336         0.00000         0.00000

022         0.03940        13.46200         0.25000         1.16219         1.16219         0.00000         0.00000

028         0.03940        13.73200         0.25000         1.16219         1.16219         0.00000         0.00000

037         0.03940        14.00500         0.25000         1.16160         1.16160         0.00000         0.00000

038         0.03940        14.02400         0.25000         1.16102         1.16102         0.00000         0.00000

039         0.03940        14.04500         0.25000         1.16102         1.16102         0.00000         0.00000

040         0.03940        14.12000         0.25000         1.14213         1.14213         0.00000         0.00000

046         0.03940        14.57000         0.25000         1.07302         1.07302         0.00000         0.00000

001         0.05910         8.90000         0.25000         1.16799         1.16799         0.00000         0.00000

003         0.05910        10.60000         0.25000         1.16477         1.16477         0.00000         0.00000

010         0.05910        12.64400         0.25000         1.08300         1.08300         0.00000         0.00000

015         0.05910        13.00000         0.25000         1.16336         1.16336         0.00000         0.00000

022         0.05910        13.46200         0.25000         1.16219         1.16219         0.00000         0.00000

028         0.05910        13.73200         0.25000         1.16219         1.16219         0.00000         0.00000

