    0.7450711271E+01      0.7450711271E+01      0.1189599905E-01      0.1087145667E+01
    0.7451007589E+01      0.7451007589E+01      0.3567702990E-01      0.1090142982E+01
    0.7451057167E+01      0.7451057167E+01      0.5766260097E-01      0.1092402925E+01
    0.7449863541E+01      0.7449863541E+01      0.7795667118E-01      0.1095492843E+01
    0.7446344424E+01      0.7446344424E+01      0.9609922131E-01      0.1099414237E+01
    0.7439572127E+01      0.7439572127E+01      0.1116240621E+00      0.1107417960E+01
    0.7428651384E+01      0.7428651384E+01      0.1238412251E+00      0.1120125087E+01
    0.7412386818E+01      0.7412386818E+01      0.1323876072E+00      0.1137954014E+01
    0.7390118651E+01      0.7390118651E+01      0.1378518370E+00      0.1160774968E+01
    0.7363179433E+01      0.7363179433E+01      0.1414872938E+00      0.1187205137E+01
    0.7336436612E+01      0.7336436612E+01      0.1466698215E+00      0.1212151302E+01
    0.7314106424E+01      0.7314106424E+01      0.1573932313E+00      0.1231741528E+01
    0.7296699642E+01      0.7296699642E+01      0.1743231452E+00      0.1246546990E+01
    0.7283570199E+01      0.7283570199E+01      0.1970647039E+00      0.1257229607E+01
    0.7273848049E+01      0.7273848049E+01      0.2252526289E+00      0.1264795806E+01
    0.7266670756E+01      0.7266670756E+01      0.2587630793E+00      0.1269605831E+01
    0.7261792841E+01      0.7261792841E+01      0.2974588508E+00      0.1272048357E+01
    0.7258852691E+01      0.7258852691E+01      0.3413552306E+00      0.1272118409E+01
    0.7257384788E+01      0.7257384788E+01      0.3901744192E+00      0.1269877052E+01
    0.7256513046E+01      0.7256513046E+01      0.4436196068E+00      0.1265467186E+01
    0.7255647779E+01      0.7255647779E+01      0.5008207682E+00      0.1259177514E+01
    0.7253163146E+01      0.7253163146E+01      0.5617684882E+00      0.1252202538E+01
    0.7247715941E+01      0.7247715941E+01      0.6275740262E+00      0.1245158231E+01
    0.7239591611E+01      0.7239591611E+01      0.6977230487E+00      0.1237632354E+01
    0.7228463501E+01      0.7228463501E+01      0.7722370338E+00      0.1230296647E+01
    0.7214316712E+01      0.7214316712E+01      0.8511873497E+00      0.1223263946E+01
    0.7198016034E+01      0.7198016034E+01      0.9335556219E+00      0.1215868179E+01
    0.7179837868E+01      0.7179837868E+01      0.1019154236E+01      0.1207930144E+01
    0.7159743558E+01      0.7159743558E+01      0.1108035715E+01      0.1199527555E+01
    0.7137832055E+01      0.7137832055E+01      0.1200365369E+01      0.1190878806E+01
    0.7114700193E+01      0.7114700193E+01      0.1295663357E+01      0.1181996808E+01
    0.7091098057E+01      0.7091098057E+01      0.1393475425E+01      0.1172943475E+01
    0.7066950013E+01      0.7066950013E+01      0.1494257045E+01      0.1163907532E+01
    0.7041570501E+01      0.7041570501E+01      0.1599139099E+01      0.1154698185E+01
    0.7015222696E+01      0.7015222696E+01      0.1708140783E+01      0.1145432545E+01
    0.6988928699E+01      0.6988928699E+01      0.1820355612E+01      0.1135993458E+01
    0.6962309820E+01      0.6962309820E+01      0.1936333524E+01      0.1125975162E+01
    0.6934341810E+01      0.6934341810E+01      0.2057417721E+01      0.1114720046E+01
    0.6904701080E+01      0.6904701080E+01      0.2183863891E+01      0.1101529611E+01
    0.6872525514E+01      0.6872525514E+01      0.2316819502E+01      0.1086496242E+01
    0.6837418921E+01      0.6837418921E+01      0.2456486100E+01      0.1068881198E+01
    0.6800702725E+01      0.6800702725E+01      0.2601594581E+01      0.1048408084E+01
    0.6762402922E+01      0.6762402922E+01      0.2751225799E+01      0.1025384034E+01
    0.6722977435E+01      0.6722977435E+01      0.2905982144E+01      0.1000018572E+01
    0.6680688278E+01      0.6680688278E+01      0.3065446012E+01      0.9722671529E+00
    0.6637523714E+01      0.6637523714E+01      0.3230312184E+01      0.9426543572E+00
    0.6590479392E+01      0.6590479392E+01      0.3399016222E+01      0.9097074964E+00
    0.6542613230E+01      0.6542613230E+01      0.3573157926E+01      0.8742863974E+00
    0.6488974975E+01      0.6488974975E+01      0.3750381167E+01      0.8349438964E+00
    0.6434853155E+01      0.6434853155E+01      0.3932950775E+01      0.7926507351E+00
    0.6373417350E+01      0.6373417350E+01      0.4116230894E+01      0.7465059403E+00
    0.6312173389E+01      0.6312173389E+01      0.4304091969E+01      0.6968494904E+00
    0.6242707699E+01      0.6242707699E+01      0.4490122740E+01      0.6437896079E+00
    0.6173444167E+01      0.6173444167E+01      0.4678471398E+01      0.5870301944E+00
    0.6097673733E+01      0.6097673733E+01      0.4862526410E+01      0.5276635539E+00
    0.6021472003E+01      0.6021472003E+01      0.5045264441E+01      0.4644412065E+00
    0.5942251069E+01      0.5942251069E+01      0.5222073217E+01      0.3993365368E+00
    0.5862170246E+01      0.5862170246E+01      0.5392877804E+01      0.3314126362E+00
    0.5780638306E+01      0.5780638306E+01      0.5554943618E+01      0.2620869688E+00
    0.5700817637E+01      0.5700817637E+01      0.5708410590E+01      0.1920021232E+00
    0.5619852197E+01      0.5619852197E+01      0.5847877342E+01      0.1202439012E+00
    0.5544521910E+01      0.5544521910E+01      0.5979043612E+01      0.5108828215E-01
    0.5471007077E+01      0.5471007077E+01      0.6088661795E+01     -0.2100467659E-01
    0.5406557301E+01      0.5406557301E+01      0.6184813842E+01     -0.8852764228E-01
    0.5349524513E+01      0.5349524513E+01      0.6253163472E+01     -0.1597742479E+00
    0.5305043571E+01      0.5305043571E+01      0.6302039404E+01     -0.2232854304E+00
    0.5268804682E+01      0.5268804682E+01      0.6323627189E+01     -0.2869870434E+00
    0.5241362170E+01      0.5241362170E+01      0.6320524245E+01     -0.3455467457E+00
    0.5220022072E+01      0.5220022072E+01      0.6307584681E+01     -0.3942255295E+00
    0.5204761427E+01      0.5204761427E+01      0.6279812475E+01     -0.4328784979E+00
    0.5204100394E+01      0.5204100394E+01      0.6237761659E+01     -0.4680531863E+00
    0.5216539050E+01      0.5216539050E+01      0.6170689241E+01     -0.5010392239E+00
    0.5242665911E+01      0.5242665911E+01      0.6080199551E+01     -0.5320122167E+00
    0.5281988347E+01      0.5281988347E+01      0.5968958683E+01     -0.5605096277E+00
    0.5333668684E+01      0.5333668684E+01      0.5838930291E+01     -0.5887262181E+00
    0.5395881383E+01      0.5395881383E+01      0.5693603775E+01     -0.6160909466E+00
    0.5460611533E+01      0.5460611533E+01      0.5543471227E+01     -0.6430254792E+00
    0.5523725957E+01      0.5523725957E+01      0.5394709506E+01     -0.6670992878E+00
    0.5582996349E+01      0.5582996349E+01      0.5250334698E+01     -0.6898264515E+00
    0.5638385654E+01      0.5638385654E+01      0.5112876829E+01     -0.7103332935E+00
    0.5688237859E+01      0.5688237859E+01      0.4980512169E+01     -0.7300643364E+00
    0.5734569986E+01      0.5734569986E+01      0.4855357473E+01     -0.7481976035E+00
    0.5777415724E+01      0.5777415724E+01      0.4736646798E+01     -0.7641649370E+00
    0.5816431026E+01      0.5816431026E+01      0.4623631802E+01     -0.7797220627E+00
    0.5853622451E+01      0.5853622451E+01      0.4518508727E+01     -0.7943503699E+00
    0.5888455900E+01      0.5888455900E+01      0.4420615984E+01     -0.8085817009E+00
    0.5920550786E+01      0.5920550786E+01      0.4329394610E+01     -0.8232021683E+00
    0.5950736278E+01      0.5950736278E+01      0.4245765225E+01     -0.8373812974E+00
    0.5977885496E+01      0.5977885496E+01      0.4168088370E+01     -0.8515175547E+00
    0.6002915636E+01      0.6002915636E+01      0.4097444198E+01     -0.8655486643E+00
    0.6026941819E+01      0.6026941819E+01      0.4034904240E+01     -0.8778564646E+00
    0.6048154496E+01      0.6048154496E+01      0.3978039867E+01     -0.8900095558E+00
    0.6068065958E+01      0.6068065958E+01      0.3928730838E+01     -0.9023623405E+00
    0.6087389197E+01      0.6087389197E+01      0.3887809140E+01     -0.9143378661E+00
    0.6102443644E+01      0.6102443644E+01      0.3850654217E+01     -0.9267901836E+00
    0.6115389826E+01      0.6115389826E+01      0.3819979997E+01     -0.9384207777E+00
    0.6127911930E+01      0.6127911930E+01      0.3798188196E+01     -0.9490515015E+00
    0.6136604863E+01      0.6136604863E+01      0.3781107590E+01     -0.9590572883E+00
    0.6144479401E+01      0.6144479401E+01      0.3772408179E+01     -0.9693957136E+00
    0.6149838834E+01      0.6149838834E+01      0.3769652902E+01     -0.9871903678E+00
    0.7497444196E+01      0.7497444196E+01      0.1224662396E-01      0.1054951361E+01
    0.7499246881E+01      0.7499246881E+01      0.3591851077E-01      0.1056648151E+01
    0.7502159028E+01      0.7502159028E+01      0.5890641023E-01      0.1056209259E+01
    0.7504907320E+01      0.7504907320E+01      0.8071666451E-01      0.1054916413E+01
    0.7506053844E+01      0.7506053844E+01      0.1005569255E+00      0.1053561861E+01
    0.7504519770E+01      0.7504519770E+01      0.1188572972E+00      0.1056528425E+01
    0.7499283270E+01      0.7499283270E+01      0.1344625476E+00      0.1063554423E+01
    0.7489191205E+01      0.7489191205E+01      0.1473578642E+00      0.1075076175E+01
    0.7473024054E+01      0.7473024054E+01      0.1576719880E+00      0.1091141882E+01
    0.7450372310E+01      0.7450372310E+01      0.1657746793E+00      0.1111896409E+01
    0.7421904856E+01      0.7421904856E+01      0.1728228718E+00      0.1137253346E+01
    0.7390176970E+01      0.7390176970E+01      0.1795516292E+00      0.1165435018E+01
    0.7360600104E+01      0.7360600104E+01      0.1903166779E+00      0.1190428527E+01
    0.7337050820E+01      0.7337050820E+01      0.2079529438E+00      0.1209228650E+01
    0.7318810653E+01      0.7318810653E+01      0.2323198378E+00      0.1222981397E+01
    0.7304897279E+01      0.7304897279E+01      0.2627094437E+00      0.1232537766E+01
    0.7294328919E+01      0.7294328919E+01      0.2986266981E+00      0.1238434667E+01
    0.7286466664E+01      0.7286466664E+01      0.3398392039E+00      0.1241165179E+01
    0.7280624314E+01      0.7280624314E+01      0.3863874803E+00      0.1240808488E+01
    0.7276181905E+01      0.7276181905E+01      0.4380380238E+00      0.1237568529E+01
    0.7272171855E+01      0.7272171855E+01      0.4940856237E+00      0.1231789573E+01
    0.7266695582E+01      0.7266695582E+01      0.5550109853E+00      0.1224994684E+01
    0.7259081636E+01      0.7259081636E+01      0.6205164173E+00      0.1217348872E+01
    0.7248937868E+01      0.7248937868E+01      0.6902859663E+00      0.1209015380E+01
    0.7235836913E+01      0.7235836913E+01      0.7645350762E+00      0.1200696838E+01
    0.7220165794E+01      0.7220165794E+01      0.8428313370E+00      0.1192254049E+01
    0.7202665379E+01      0.7202665379E+01      0.9244006863E+00      0.1183234450E+01
    0.7183477248E+01      0.7183477248E+01      0.1009228627E+01      0.1173458498E+01
    0.7162576547E+01      0.7162576547E+01      0.1097575522E+01      0.1162994662E+01
    0.7140010709E+01      0.7140010709E+01      0.1189550583E+01      0.1151866956E+01
    0.7116380748E+01      0.7116380748E+01      0.1284635664E+01      0.1140115974E+01
    0.7092062297E+01      0.7092062297E+01      0.1382476369E+01      0.1127901312E+01
    0.7066977545E+01      0.7066977545E+01      0.1483426701E+01      0.1115347972E+01
    0.7040841673E+01      0.7040841673E+01      0.1588220676E+01      0.1102869670E+01
    0.7014084436E+01      0.7014084436E+01      0.1696645901E+01      0.1090085557E+01
    0.6987463987E+01      0.6987463987E+01      0.1808207975E+01      0.1076688966E+01
    0.6960774201E+01      0.6960774201E+01      0.1923290165E+01      0.1062553662E+01
    0.6933290035E+01      0.6933290035E+01      0.2042850710E+01      0.1046975634E+01
    0.6904502667E+01      0.6904502667E+01      0.2167415657E+01      0.1029484603E+01
    0.6873430644E+01      0.6873430644E+01      0.2298079349E+01      0.1010141838E+01
    0.6840096911E+01      0.6840096911E+01      0.2434850626E+01      0.9879861634E+00
    0.6804879941E+01      0.6804879941E+01      0.2576886572E+01      0.9627832870E+00
    0.6768174391E+01      0.6768174391E+01      0.2724145034E+01      0.9349941533E+00
    0.6729108975E+01      0.6729108975E+01      0.2876294545E+01      0.9046350002E+00
    0.6688394895E+01      0.6688394895E+01      0.3034164178E+01      0.8725782504E+00
    0.6644702162E+01      0.6644702162E+01      0.3196088928E+01      0.8380670427E+00
    0.6600381295E+01      0.6600381295E+01      0.3362942082E+01      0.8018441793E+00
    0.6551772789E+01      0.6551772789E+01      0.3533208409E+01      0.7624975585E+00
    0.6502068729E+01      0.6502068729E+01      0.3708877252E+01      0.7214656329E+00
    0.6446223889E+01      0.6446223889E+01      0.3886949191E+01      0.6775924062E+00
    0.6390242683E+01      0.6390242683E+01      0.4069489309E+01      0.6316429204E+00
    0.6326828027E+01      0.6326828027E+01      0.4252110701E+01      0.5834609577E+00
    0.6263228519E+01      0.6263228519E+01      0.4438110159E+01      0.5327919167E+00
    0.6192816294E+01      0.6192816294E+01      0.4621360235E+01      0.4803578416E+00
    0.6121650496E+01      0.6121650496E+01      0.4805001683E+01      0.4253390891E+00
    0.6046332797E+01      0.6046332797E+01      0.4983959562E+01      0.3693479219E+00
    0.5969711453E+01      0.5969711453E+01      0.5159300569E+01      0.3107326407E+00
    0.5891490140E+01      0.5891490140E+01      0.5328149677E+01      0.2517917987E+00
    0.5812069716E+01      0.5812069716E+01      0.5489703218E+01      0.1912470948E+00
    0.5733279141E+01      0.5733279141E+01      0.5642757853E+01      0.1319686104E+00
    0.5654570757E+01      0.5654570757E+01      0.5783298188E+01      0.7028845616E-01
    0.5578770855E+01      0.5578770855E+01      0.5912720478E+01      0.1312895366E-01
    0.5507179172E+01      0.5507179172E+01      0.6025565307E+01     -0.4659737078E-01
    0.5441756228E+01      0.5441756228E+01      0.6121327624E+01     -0.1014454871E+00
    0.5384555570E+01      0.5384555570E+01      0.6195055423E+01     -0.1578779409E+00
    0.5338023020E+01      0.5338023020E+01      0.6243374454E+01     -0.2100382470E+00
    0.5301295870E+01      0.5301295870E+01      0.6274338979E+01     -0.2546863316E+00
    0.5270013593E+01      0.5270013593E+01      0.6277025431E+01     -0.3005780786E+00
    0.5244724145E+01      0.5244724145E+01      0.6269503539E+01     -0.3347134552E+00
    0.5227270612E+01      0.5227270612E+01      0.6246493739E+01     -0.3613689096E+00
    0.5225994583E+01      0.5225994583E+01      0.6208629531E+01     -0.3845458351E+00
    0.5239018984E+01      0.5239018984E+01      0.6144103532E+01     -0.4053885313E+00
    0.5265883247E+01      0.5265883247E+01      0.6055425163E+01     -0.4247665647E+00
    0.5306264934E+01      0.5306264934E+01      0.5945378218E+01     -0.4444621575E+00
    0.5359633746E+01      0.5359633746E+01      0.5815241492E+01     -0.4648881250E+00
    0.5423115729E+01      0.5423115729E+01      0.5669520250E+01     -0.4861135407E+00
