           1         0.00000        50.00000       153.00000         0.00000        10.00000         0.00000         0.00000

           2         0.00000        50.00000       133.00000         0.00000        10.00000         0.00000         0.00000

           3         0.00000        50.00000       113.00000         0.00000        10.00000         0.00000         0.00000

           4         0.00000       150.00000       153.00000         0.00000         5.00000         0.00000         0.00000

           5         0.00000       150.00000       133.00000         0.00000         5.00000         0.00000         0.00000

           6         0.00000       150.00000       113.00000         0.00000         5.00000         0.00000         0.00000

           1         0.46594        50.00000       153.00000         0.00000        10.00000         0.00000         0.00000

           2         0.46594        50.00000       133.00000         0.00000        10.00000         0.00000         0.00000

           3         0.46594        50.00000       113.00000         0.00000        10.00000         0.00000         0.00000

           4         0.46594       150.00000       153.00000         0.00000         5.00000         0.00000         0.00000

           5         0.46594       150.00000       133.00000         0.00000         5.00000         0.00000         0.00000

           6         0.46594       150.00000       113.00000         0.00000         5.00000         0.00000         0.00000

           1         0.89621        50.00000       153.00000         0.00000        10.00000         0.00000         0.00000

           2         0.89621        50.00000       133.00000         0.00000        10.00000         0.00000         0.00000

           3         0.89621        50.00000       113.00000         0.00000        10.00000         0.00000         0.00000

           4         0.89621       150.00000       153.00000         0.00000         5.00000         0.00000         0.00000

           5         0.89621       150.00000       133.00000         0.00000         5.00000         0.00000         0.00000

           6         0.89621       150.00000       113.00000         0.00000         5.00000         0.00000         0.00000

           1         1.30861        50.00000       153.00000         0.00000         9.99996         0.00004        -0.00000

           2         1.30861        50.00000       133.00000         0.00000         9.99996         0.00004         0.00000

           3         1.30861        50.00000       113.00000         0.00000         9.99996         0.00004         0.00000

           4         1.30861       150.00000       153.00000         0.00000         5.00000         0.00000         0.00000

           5         1.30861       150.00000       133.00000         0.00000         5.00000         0.00000         0.00000

           6         1.30861       150.00000       113.00000         0.00000         5.00000         0.00000         0.00000

           1         1.70728        50.00000       153.00000         0.00000         9.99944         0.00056        -0.00000

           2         1.70728        50.00000       133.00000         0.00000         9.99943         0.00057         0.00000

           3         1.70728        50.00000       113.00000         0.00000         9.99943         0.00057         0.00000

           4         1.70728       150.00000       153.00000         0.00000         5.00000         0.00000         0.00000

           5         1.70728       150.00000       133.00000         0.00000         5.00000         0.00000         0.00000

           6         1.70728       150.00000       113.00000         0.00000         5.00000         0.00000         0.00000

           1         2.09900        50.00000       153.00000         0.00000         9.99677         0.00323        -0.00006

           2         2.09900        50.00000       133.00000         0.00000         9.99664         0.00333        -0.00000

           3         2.09900        50.00000       113.00000         0.00000         9.99664         0.00333         0.00000

           4         2.09900       150.00000       153.00000         0.00000         5.00001         0.00001         0.00000

           5         2.09900       150.00000       133.00000         0.00000         5.00001         0.00001         0.00000

           6         2.09900       150.00000       113.00000         0.00000         5.00001         0.00001        -0.00000

           1         2.48559        50.00000       153.00000         0.00000         9.98789         0.01214        -0.00039

           2         2.48559        50.00000       133.00000         0.00000         9.98708         0.01280        -0.00000

           3         2.48559        50.00000       113.00000         0.00000         9.98715         0.01275         0.00004

           4         2.48559       150.00000       153.00000         0.00000         5.00007         0.00009         0.00000

           5         2.48559       150.00000       133.00000         0.00000         5.00007         0.00009         0.00000

           6         2.48559       150.00000       113.00000         0.00000         5.00007         0.00009        -0.00000

           1         2.86871        50.00000       153.00000         0.00000         9.96577         0.03449        -0.00166

           2         2.86871        50.00000       133.00000         0.00000         9.96255         0.03712        -0.00002

           3         2.86871        50.00000       113.00000         0.00000         9.96291         0.03687         0.00023

           4         2.86871       150.00000       153.00000         0.00000         5.00033         0.00047         0.00001

           5         2.86871       150.00000       133.00000         0.00000         5.00034         0.00048         0.00000

           6         2.86871       150.00000       113.00000         0.00000         5.00034         0.00048        -0.00000

           1         3.24860        50.00000       153.00000         0.00000         9.92144         0.07958        -0.00523

           2         3.24860        50.00000       133.00000         0.00000         9.91188         0.08746        -0.00009

           3         3.24860        50.00000       113.00000         0.00000         9.91324         0.08648         0.00096

           4         3.24860       150.00000       153.00000         0.00000         5.00135         0.00190         0.00003

           5         3.24860       150.00000       133.00000         0.00000         5.00141         0.00197         0.00000

           6         3.24860       150.00000       113.00000         0.00000         5.00140         0.00197        -0.00000

           1         3.62552        50.00000       153.00000         0.00000         9.84648         0.15641        -0.01311

           2         3.62552        50.00000       133.00000         0.00000         9.82397         0.17516        -0.00034

           3         3.62552        50.00000       113.00000         0.00000         9.82788         0.17235         0.00302

           4         3.62552       150.00000       153.00000         0.00000         5.00472         0.00668         0.00016

           5         3.62552       150.00000       133.00000         0.00000         5.00501         0.00702         0.00000

           6         3.62552       150.00000       113.00000         0.00000         5.00499         0.00700        -0.00001

           1         3.99989        50.00000       153.00000         0.00000         9.73582         0.27086        -0.02753

           2         3.99989        50.00000       133.00000         0.00000         9.69168         0.30813        -0.00105

           3         3.99989        50.00000       113.00000         0.00000         9.70065         0.30166         0.00770

           4         3.99989       150.00000       153.00000         0.00000         5.01475         0.02089         0.00066

           5         3.99989       150.00000       133.00000         0.00000         5.01599         0.02241         0.00001

           6         3.99989       150.00000       113.00000         0.00000         5.01587         0.02227        -0.00007

           1         4.37160        50.00000       153.00000         0.00000         9.58963         0.42368        -0.05015

           2         4.37160        50.00000       133.00000         0.00000         9.51507         0.48764        -0.00259

           3         4.37160        50.00000       113.00000         0.00000         9.53242         0.47506         0.01649

           4         4.37160       150.00000       153.00000         0.00000         5.04223         0.05995         0.00248

           5         4.37160       150.00000       133.00000         0.00000         5.04711         0.06609         0.00003

           6         4.37160       150.00000       113.00000         0.00000         5.04658         0.06546        -0.00034

           1         4.74046        50.00000       153.00000         0.00000         9.41310         0.61068        -0.08198

           2         4.74046        50.00000       133.00000         0.00000         9.30115         0.70833        -0.00544

           3         4.74046        50.00000       113.00000         0.00000         9.32963         0.68777         0.03072

           4         4.74046       150.00000       153.00000         0.00000         5.11042         0.15709         0.00873

           5         4.74046       150.00000       133.00000         0.00000         5.12839         0.18021         0.00013

           6         4.74046       150.00000       113.00000         0.00000         5.12619         0.17759        -0.00143

           1         5.10686        50.00000       153.00000         0.00000         9.21348         0.82739        -0.12395

           2         5.10686        50.00000       133.00000         0.00000         9.05983         0.96178        -0.00977

           3         5.10686        50.00000       113.00000         0.00000         9.09917         0.93444         0.05077

           4         5.10686       150.00000       153.00000         0.00000         5.26687         0.37934         0.02839

           5         5.10686       150.00000       133.00000         0.00000         5.32307         0.45220         0.00054

           6         5.10686       150.00000       113.00000         0.00000         5.31516         0.44298        -0.00563

           1         5.47105        50.00000       153.00000         0.00000         9.02549         1.03363        -0.17713

           2         5.47105        50.00000       133.00000         0.00000         8.80282         1.23762        -0.01598

           3         5.47105        50.00000       113.00000         0.00000         8.86721         1.19089         0.07927

           4         5.47105       150.00000       153.00000         0.00000         5.59304         0.83690         0.08140

           5         5.47105       150.00000       133.00000         0.00000         5.75389         1.04238         0.00200

           6         5.47105       150.00000       113.00000         0.00000         5.72669         1.01183        -0.02047

           1         5.83327        50.00000       153.00000         0.00000         8.88098         1.20262        -0.23940

           2         5.83327        50.00000       133.00000         0.00000         8.57502         1.49681        -0.02653

           3         5.83327        50.00000       113.00000         0.00000         8.68401         1.40757         0.12426

           4         5.83327       150.00000       153.00000         0.00000         6.04051         1.43872         0.18342

           5         5.83327       150.00000       133.00000         0.00000         6.33140         1.79161         0.00729

           6         5.83327       150.00000       113.00000         0.00000         6.26254         1.71886        -0.06000

           1         6.19367        50.00000       153.00000         0.00000         8.77370         1.33858        -0.30682

           2         6.19367        50.00000       133.00000         0.00000         8.40218         1.71125        -0.04373

           3         6.19367        50.00000       113.00000         0.00000         8.55401         1.58049         0.18093

           4         6.19367       150.00000       153.00000         0.00000         6.37348         1.88467         0.31075

           5         6.19367       150.00000       133.00000         0.00000         6.74459         2.31685         0.02083

           6         6.19367       150.00000       113.00000         0.00000         6.62772         2.19996        -0.12859

           1         6.55242        50.00000       153.00000         0.00000         8.69449         1.44219        -0.37544

           2         6.55242        50.00000       133.00000         0.00000         8.28618         1.88029        -0.06787

           3         6.55242        50.00000       113.00000         0.00000         8.46262         1.71109         0.24337

           4         6.55242       150.00000       153.00000         0.00000         6.56632         2.15252         0.43684

           5         6.55242       150.00000       133.00000         0.00000         6.97277         2.60757         0.04471

           6         6.55242       150.00000       113.00000         0.00000         6.81783         2.46306        -0.21775

           1         6.90965        50.00000       153.00000         0.00000         8.63589         1.51718        -0.44479

           2         6.90965        50.00000       133.00000         0.00000         8.21877         1.99445        -0.09793

           3         6.90965        50.00000       113.00000         0.00000         8.40122         1.80119         0.30641

           4         6.90965       150.00000       153.00000         0.00000         6.66449         2.30470         0.55012

