    0.7083995214E+01      0.7083995214E+01      0.4173161261E+01     -0.6524472995E+00
    0.7004628815E+01      0.7004628815E+01      0.4427294117E+01     -0.6276783722E+00
    0.6924862193E+01      0.6924862193E+01      0.4671416317E+01     -0.5919937633E+00
    0.6844706843E+01      0.6844706843E+01      0.4902428312E+01     -0.5476520543E+00
    0.6766156099E+01      0.6766156099E+01      0.5121798021E+01     -0.4965889616E+00
    0.6688314371E+01      0.6688314371E+01      0.5329624763E+01     -0.4407045770E+00
    0.6611727919E+01      0.6611727919E+01      0.5528108527E+01     -0.3792415438E+00
    0.6534069357E+01      0.6534069357E+01      0.5715324405E+01     -0.3116965195E+00
    0.6459720908E+01      0.6459720908E+01      0.5894280493E+01     -0.2376608861E+00
    0.6384944402E+01      0.6384944402E+01      0.6057892067E+01     -0.1560990955E+00
    0.6315540589E+01      0.6315540589E+01      0.6204123964E+01     -0.6778189732E-01
    0.6259628190E+01      0.6259628190E+01      0.6333223070E+01      0.2833654163E-01
    0.6206200569E+01      0.6206200569E+01      0.6417668815E+01      0.1314045898E+00
    0.6184965727E+01      0.6184965727E+01      0.6482235430E+01      0.2382534253E+00
    0.6162051493E+01      0.6162051493E+01      0.6486780279E+01      0.3489013200E+00
    0.6169208723E+01      0.6169208723E+01      0.6458784708E+01      0.4561564135E+00
    0.6201067370E+01      0.6201067370E+01      0.6382640835E+01      0.5586090066E+00
    0.6253110170E+01      0.6253110170E+01      0.6262157099E+01      0.6531589873E+00
    0.6320786412E+01      0.6320786412E+01      0.6106584287E+01      0.7191896997E+00
    0.6390587559E+01      0.6390587559E+01      0.5934471622E+01      0.7747075626E+00
    0.6456425102E+01      0.6456425102E+01      0.5753727797E+01      0.8242674584E+00
    0.6516730140E+01      0.6516730140E+01      0.5568776079E+01      0.8468299276E+00
    0.6568856846E+01      0.6568856846E+01      0.5385190166E+01      0.8468812351E+00
    0.6614846317E+01      0.6614846317E+01      0.5209311234E+01      0.8381377168E+00
    0.6655121749E+01      0.6655121749E+01      0.5038875690E+01      0.8171254577E+00
    0.7058143645E+01      0.7058143645E+01      0.4200976532E+01     -0.8219347456E+00
    0.6973921516E+01      0.6973921516E+01      0.4470124991E+01     -0.7844114409E+00
    0.6889566798E+01      0.6889566798E+01      0.4725796028E+01     -0.7328872787E+00
    0.6806186641E+01      0.6806186641E+01      0.4965187888E+01     -0.6723950865E+00
    0.6725580799E+01      0.6725580799E+01      0.5191377133E+01     -0.6066348902E+00
    0.6645652094E+01      0.6645652094E+01      0.5405586469E+01     -0.5366119977E+00
    0.6567303688E+01      0.6567303688E+01      0.5608310367E+01     -0.4623495954E+00
    0.6488325775E+01      0.6488325775E+01      0.5801282148E+01     -0.3831974280E+00
    0.6411339503E+01      0.6411339503E+01      0.5986797159E+01     -0.2966543277E+00
    0.6333145682E+01      0.6333145682E+01      0.6158988693E+01     -0.2013975487E+00
    0.6260649500E+01      0.6260649500E+01      0.6315417413E+01     -0.9650487523E-01
    0.6201614285E+01      0.6201614285E+01      0.6452610539E+01      0.1810641937E-01
    0.6144948479E+01      0.6144948479E+01      0.6542908080E+01      0.1422241936E+00
    0.6122262879E+01      0.6122262879E+01      0.6613663634E+01      0.2729206969E+00
    0.6098434219E+01      0.6098434219E+01      0.6618983727E+01      0.4089616369E+00
    0.6110245501E+01      0.6110245501E+01      0.6583194381E+01      0.5402989111E+00
    0.6147866424E+01      0.6147866424E+01      0.6496261623E+01      0.6667491258E+00
    0.6206608918E+01      0.6206608918E+01      0.6360131362E+01      0.7892127382E+00
    0.6280337360E+01      0.6280337360E+01      0.6186985239E+01      0.8773579212E+00
    0.6353269523E+01      0.6353269523E+01      0.5997035680E+01      0.9532442080E+00
    0.6425099229E+01      0.6425099229E+01      0.5796079091E+01      0.1017512326E+01
    0.6491386794E+01      0.6491386794E+01      0.5590808914E+01      0.1047596184E+01
    0.6548780967E+01      0.6548780967E+01      0.5387863780E+01      0.1047520480E+01
    0.6600451369E+01      0.6600451369E+01      0.5193279614E+01      0.1036154790E+01
    0.6646103064E+01      0.6646103064E+01      0.5006169585E+01      0.1009860816E+01
    0.7019399515E+01      0.7019399515E+01      0.4245273283E+01     -0.1003594205E+01
    0.6928232102E+01      0.6928232102E+01      0.4536380769E+01     -0.9491506337E+00
    0.6837509721E+01      0.6837509721E+01      0.4810632216E+01     -0.8806321987E+00
    0.6753102370E+01      0.6753102370E+01      0.5072952978E+01     -0.8032752751E+00
    0.6670314962E+01      0.6670314962E+01      0.5309871764E+01     -0.7171989492E+00
    0.6593410323E+01      0.6593410323E+01      0.5521056932E+01     -0.6302594383E+00
    0.6516072368E+01      0.6516072368E+01      0.5717652027E+01     -0.5435342014E+00
    0.6436989323E+01      0.6436989323E+01      0.5909451472E+01     -0.4549186562E+00
    0.6356637834E+01      0.6356637834E+01      0.6098889799E+01     -0.3585249201E+00
    0.6274067886E+01      0.6274067886E+01      0.6282107970E+01     -0.2515096329E+00
    0.6194892714E+01      0.6194892714E+01      0.6450038602E+01     -0.1299303806E+00
    0.6131815506E+01      0.6131815506E+01      0.6599702538E+01      0.3322408782E-02
    0.6071315528E+01      0.6071315528E+01      0.6699923311E+01      0.1486079057E+00
    0.6045136393E+01      0.6045136393E+01      0.6780711019E+01      0.3063448685E+00
    0.6020434704E+01      0.6020434704E+01      0.6787497877E+01      0.4693083559E+00
    0.6032585121E+01      0.6032585121E+01      0.6748696925E+01      0.6339630300E+00
    0.6075914398E+01      0.6075914398E+01      0.6648364212E+01      0.7883519743E+00
    0.6141367384E+01      0.6141367384E+01      0.6494345024E+01      0.9451709006E+00
    0.6222807060E+01      0.6222807060E+01      0.6298648559E+01      0.1058236316E+01
    0.6302237061E+01      0.6302237061E+01      0.6083883158E+01      0.1155729836E+01
    0.6382650220E+01      0.6382650220E+01      0.5853876074E+01      0.1236918329E+01
    0.6459020944E+01      0.6459020944E+01      0.5619628007E+01      0.1269745018E+01
    0.6524407458E+01      0.6524407458E+01      0.5390687581E+01      0.1267167882E+01
    0.6583999967E+01      0.6583999967E+01      0.5171760346E+01      0.1249675607E+01
    0.6637006496E+01      0.6637006496E+01      0.4963956576E+01      0.1213707305E+01
    0.6962533050E+01      0.6962533050E+01      0.4318674165E+01     -0.1211208197E+01
    0.6865297918E+01      0.6865297918E+01      0.4658458029E+01     -0.1142655732E+01
    0.6771391413E+01      0.6771391413E+01      0.4967963640E+01     -0.1048578438E+01
    0.6684492791E+01      0.6684492791E+01      0.5221980315E+01     -0.9368019854E+00
    0.6606242802E+01      0.6606242802E+01      0.5429563943E+01     -0.8184515479E+00
    0.6534521887E+01      0.6534521887E+01      0.5609915438E+01     -0.7138109537E+00
    0.6459408004E+01      0.6459408004E+01      0.5791399407E+01     -0.6172720637E+00
    0.6382079117E+01      0.6382079117E+01      0.5974086588E+01     -0.5237807046E+00
    0.6297021705E+01      0.6297021705E+01      0.6164490966E+01     -0.4221020915E+00
    0.6208504601E+01      0.6208504601E+01      0.6358849312E+01     -0.3069568522E+00
    0.6118254963E+01      0.6118254963E+01      0.6537968002E+01     -0.1717513112E+00
    0.6049364370E+01      0.6049364370E+01      0.6712016782E+01     -0.1944410450E-01
    0.5979896919E+01      0.5979896919E+01      0.6825836659E+01      0.1491458859E+00
    0.5947978667E+01      0.5947978667E+01      0.6925564774E+01      0.3354898730E+00
    0.5924621359E+01      0.5924621359E+01      0.6951820026E+01      0.5283969606E+00
